model,preset,gender,image_index,image_name,ranker_recognizer,source_gallery_member_path,source_gallery_distance,source_match_top1,source_match_top5,top1_ranker_distance,top1_gallery_member_path
hyperswap_1c_256,preset_D,female,4,female4.png,arcface,ffhq/Part1/00077.png,1.011913537979126,False,False,0.2497040033340454,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,4,female4.png,adaface,ffhq/Part1/00077.png,1.0216495990753174,False,False,0.25012320280075073,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,5,female5.png,arcface,ffhq/Part1/00081.png,1.087141990661621,False,False,0.20851504802703857,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,5,female5.png,adaface,ffhq/Part1/00081.png,1.0360002517700195,False,False,0.23762744665145874,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,male,1,male1.png,arcface,ffhq/Part1/00011.png,1.082634687423706,False,False,0.19837164878845215,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,1,male1.png,adaface,ffhq/Part1/00011.png,1.067122459411621,False,False,0.2322484254837036,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,2,male2.png,arcface,ffhq/Part1/00012.png,0.991938054561615,False,False,0.26297295093536377,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,2,male2.png,adaface,ffhq/Part1/00012.png,0.9449540376663208,False,False,0.3161996603012085,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,3,male3.png,arcface,ffhq/Part1/00015.png,1.0490771532058716,False,False,0.24548494815826416,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,3,male3.png,adaface,ffhq/Part1/00015.png,1.0480964183807373,False,False,0.3034394383430481,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,4,male4.png,arcface,ffhq/Part1/00029.png,0.9777178764343262,False,False,0.1863175630569458,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,4,male4.png,adaface,ffhq/Part1/00029.png,1.024111270904541,False,False,0.24383103847503662,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,5,male5.png,arcface,ffhq/Part1/00036.png,1.0131970643997192,False,False,0.17763102054595947,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,male,5,male5.png,adaface,ffhq/Part1/00036.png,1.0947977304458618,False,False,0.24388158321380615,ffhq/Part1/00082.png
inswapper_128_fp16,preset_A,female,1,female1.png,arcface,ffhq/Part1/00018.png,0.9326463937759399,False,False,0.18173253536224365,ffhq/Part1/00128.png
inswapper_128_fp16,preset_A,female,1,female1.png,adaface,ffhq/Part1/00018.png,0.9473247528076172,False,False,0.20914793014526367,ffhq/Part1/00128.png
